Tag,Distância Euclidiana,Distância Manhattan,Distância Chebyshev,Correlação
0.0,10.233000382521166,459.6534568965435,0.6197847127914429,0.3262833536893447
1.0,5.972684311214656,254.5736802816391,0.37465915083885193,0.2040298089883642
2.0,20.768340569666655,1283.3746252544224,0.5919080376625061,0.8141631529181108
3.0,9.523563836402731,444.49498331546783,0.4635784290730954,0.39527189413827835
4.0,27.210561775681384,1661.2184797320515,0.8376394268125297,1.1224493897677563
5.0,4.251440307165585,178.47197890281677,0.28600677847862244,0.09694138736422331
6.0,1.0905265083513456,64.86079597473143,0.06743276119232178,0.007921261343594166
0.0,1.0905265083513456,64.86079597473143,0.06743276119232178,0.007921261343594166
