frequencia,magnitude,potencia_dbm
78000000,0.20475013554096222,-0.7652160848041087
79000000,0.20475013554096222,-0.7652160848041087
80000000,0.2045310139656067,-0.7745166157716267
81000000,0.2045310139656067,-0.7745166157716267
82000000,0.20418283343315125,-0.7893155193559749
83000000,0.20418283343315125,-0.7893155193559749
84000000,0.20117394626140594,-0.9182653394961895
85000000,0.20117394626140594,-0.9182653394961895
86000000,0.20185139775276184,-0.8890648213728589
87000000,0.20185139775276184,-0.8890648213728589
88000000,0.2027864009141922,-0.8489234962044989
89000000,0.2027864009141922,-0.8489234962044989
90000000,0.201036736369133,-0.9241915372787599
91000000,0.201036736369133,-0.9241915372787599
92000000,0.20157212018966675,-0.9010907661730541
93000000,0.20157212018966675,-0.9010907661730541
94000000,0.2022038996219635,-0.8739095041191716
95000000,0.2022038996219635,-0.8739095041191716
96000000,0.2009119689464569,-0.9295838477117317
97000000,0.2009119689464569,-0.9295838477117317
98000000,0.2032119333744049,-0.8307158878075309
99000000,0.2032119333744049,-0.8307158878075309
100000000,0.20516914129257202,-0.7474592278354115
101000000,0.20516914129257202,-0.7474592278354115
102000000,0.20982614159584045,-0.5525081504262657
103000000,0.20982614159584045,-0.5525081504262657
104000000,0.21053284406661987,-0.5233028965331241
105000000,0.21053284406661987,-0.5233028965331241
106000000,0.21204958856105804,-0.46095136062510395
107000000,0.21204958856105804,-0.46095136062510395
108000000,0.21518723666667938,-0.33336987165299325
109000000,0.21518723666667938,-0.33336987165299325
110000000,0.2190704047679901,-0.17802582980944054
111000000,0.2190704047679901,-0.17802582980944054
112000000,0.22165247797966003,-0.07624822558864856
113000000,0.22165247797966003,-0.07624822558864856
114000000,0.22583350539207458,0.08606747081086231
115000000,0.22583350539207458,0.08606747081086231
116000000,0.23099449276924133,0.2823324732324578
117000000,0.23099449276924133,0.2823324732324578
118000000,0.23875583708286285,0.5693799162593323
119000000,0.23875583708286285,0.5693799162593323
120000000,0.23928794264793396,0.5887162712909615
121000000,0.23928794264793396,0.5887162712909615
122000000,0.24576199054718018,0.8205942752433155
123000000,0.24576199054718018,0.8205942752433155
124000000,0.2525371313095093,1.056804812643962
125000000,0.2525371313095093,1.056804812643962
126000000,0.25797000527381897,1.241684207582757
127000000,0.25797000527381897,1.241684207582757
128000000,0.2630919814109802,1.4124521914794805
129000000,0.2630919814109802,1.4124521914794805
130000000,0.26999738812446594,1.6374912154774548
131000000,0.26999738812446594,1.6374912154774548
132000000,0.27612215280532837,1.8323249713642786
133000000,0.27612215280532837,1.8323249713642786
134000000,0.2853878140449524,2.1190084558268265
135000000,0.2853878140449524,2.1190084558268265
136000000,0.2907845377922058,2.281726148243917
137000000,0.2907845377922058,2.281726148243917
138000000,0.2985961437225342,2.5119838495479714
139000000,0.2985961437225342,2.5119838495479714
140000000,0.30248528718948364,2.62438506713257
141000000,0.30248528718948364,2.62438506713257
142000000,0.30818700790405273,2.7865864850075814
143000000,0.30818700790405273,2.7865864850075814
144000000,0.31613829731941223,3.0078421547995724
145000000,0.31613829731941223,3.0078421547995724
146000000,0.32552826404571533,3.2620740012794225
147000000,0.32552826404571533,3.2620740012794225
148000000,0.3313272297382355,3.41544254322585
149000000,0.3313272297382355,3.41544254322585
150000000,0.3374456465244293,3.57437654795039
151000000,0.3374456465244293,3.57437654795039
152000000,0.3394166827201843,3.6249636482270464
153000000,0.3394166827201843,3.6249636482270464
154000000,0.3437770903110504,3.7358385855679788
155000000,0.3437770903110504,3.7358385855679788
156000000,0.34922584891319275,3.872427591152917
157000000,0.34922584891319275,3.872427591152917
158000000,0.3559631407260895,4.038400556095938
159000000,0.3559631407260895,4.038400556095938
160000000,0.3580498993396759,4.0891710759821205
161000000,0.3580498993396759,4.0891710759821205
162000000,0.3626607656478882,4.200311438566454
163000000,0.3626607656478882,4.200311438566454
164000000,0.364540696144104,4.245220328470962
165000000,0.364540696144104,4.245220328470962
166000000,0.36703550815582275,4.304461582290578
167000000,0.36703550815582275,4.304461582290578
168000000,0.3685282766819,4.3397162828084666
169000000,0.3685282766819,4.3397162828084666
170000000,0.3657120168209076,4.273084575118889
171000000,0.3657120168209076,4.273084575118889
172000000,0.36296093463897705,4.2074976483423105
173000000,0.36296093463897705,4.2074976483423105
174000000,0.3601442873477936,4.139830563355628
175000000,0.3601442873477936,4.139830563355628
176000000,0.36030206084251404,4.143634880466274
177000000,0.36030206084251404,4.143634880466274
178000000,0.359075665473938,4.114019437134626
179000000,0.359075665473938,4.114019437134626
180000000,0.35590723156929016,4.037036204422898
181000000,0.35590723156929016,4.037036204422898
182000000,0.3529500961303711,3.9645660469848143
183000000,0.3529500961303711,3.9645660469848143
184000000,0.35228431224823,3.948166033110314
185000000,0.35228431224823,3.948166033110314
186000000,0.3491407334804535,3.8703103556563505
187000000,0.3491407334804535,3.8703103556563505
188000000,0.3460083603858948,3.7920318068072003
189000000,0.3460083603858948,3.7920318068072003
190000000,0.34504449367523193,3.767801980522716
191000000,0.34504449367523193,3.767801980522716
192000000,0.3456112742424011,3.782057981237539
193000000,0.3456112742424011,3.782057981237539
194000000,0.3496115505695343,3.8820154076116555
195000000,0.3496115505695343,3.8820154076116555
196000000,0.3518040180206299,3.9363158628334527
197000000,0.3518040180206299,3.9363158628334527
198000000,0.351963073015213,3.9402419746691764
199000000,0.351963073015213,3.9402419746691764
200000000,0.35367029905319214,3.982271749547067
201000000,0.35367029905319214,3.982271749547067
202000000,0.3514591455459595,3.927796933790946
203000000,0.3514591455459595,3.927796933790946
204000000,0.35101425647735596,3.9167950713529316
205000000,0.35101425647735596,3.9167950713529316
206000000,0.3549588620662689,4.01386042546764
207000000,0.3549588620662689,4.01386042546764
208000000,0.3573192059993744,4.071427162041909
209000000,0.3573192059993744,4.071427162041909
210000000,0.3567589223384857,4.057796824267816
211000000,0.3567589223384857,4.057796824267816
212000000,0.3594483435153961,4.12302968756026
213000000,0.3594483435153961,4.12302968756026
214000000,0.3635423481464386,4.2214001172166835
215000000,0.3635423481464386,4.2214001172166835
216000000,0.3640372157096863,4.233215637927221
217000000,0.3640372157096863,4.233215637927221
218000000,0.3650915026664734,4.258334457978557
219000000,0.3650915026664734,4.258334457978557
220000000,0.3640901446342468,4.234478424695698
221000000,0.3640901446342468,4.234478424695698
222000000,0.3642621636390686,4.238581214245042
223000000,0.3642621636390686,4.238581214245042
224000000,0.3642795979976654,4.238996929369926
225000000,0.3642795979976654,4.238996929369926
226000000,0.3641849160194397,4.236739037043289
227000000,0.3641849160194397,4.236739037043289
228000000,0.36402782797813416,4.232991644752641
229000000,0.36402782797813416,4.232991644752641
230000000,0.3599816560745239,4.135907368175018
231000000,0.3599816560745239,4.135907368175018
232000000,0.36014223098754883,4.139780968318966
233000000,0.36014223098754883,4.139780968318966
234000000,0.3606245517730713,4.151405770789692
235000000,0.3606245517730713,4.151405770789692
236000000,0.35979631543159485,4.13143418764091
237000000,0.35979631543159485,4.13143418764091
238000000,0.35875675082206726,4.106301597735131
239000000,0.35875675082206726,4.106301597735131
240000000,0.36199402809143066,4.184328075130123
241000000,0.36199402809143066,4.184328075130123
242000000,0.36118030548095703,4.164781176283361
243000000,0.36118030548095703,4.164781176283361
244000000,0.36204788088798523,4.185620153510216
245000000,0.36204788088798523,4.185620153510216
246000000,0.3625149428844452,4.196818214973461
247000000,0.3625149428844452,4.196818214973461
248000000,0.3653118908405304,4.263576129724623
249000000,0.3653118908405304,4.263576129724623
250000000,0.3667604923248291,4.297950897394472
251000000,0.3667604923248291,4.297950897394472
252000000,0.3708876967430115,4.3951484956712905
253000000,0.3708876967430115,4.3951484956712905
254000000,0.375633180141449,4.505578897738366
255000000,0.375633180141449,4.505578897738366
256000000,0.376242071390152,4.519647091453246
257000000,0.376242071390152,4.519647091453246
258000000,0.3792935907840729,4.589810039768773
259000000,0.3792935907840729,4.589810039768773
260000000,0.3816974461078644,4.644685039563498
261000000,0.3816974461078644,4.644685039563498
262000000,0.3833511173725128,4.682234625715049
263000000,0.3833511173725128,4.682234625715049
264000000,0.38358911871910095,4.687625537286127
265000000,0.38358911871910095,4.687625537286127
266000000,0.38604333996772766,4.743021244490838
267000000,0.38604333996772766,4.743021244490838
268000000,0.389750212430954,4.8260271680493645
269000000,0.389750212430954,4.8260271680493645
270000000,0.39206069707870483,4.877366111627728
271000000,0.39206069707870483,4.877366111627728
272000000,0.3936486542224884,4.912475377560863
273000000,0.3936486542224884,4.912475377560863
274000000,0.3942568600177765,4.925885131316655
275000000,0.3942568600177765,4.925885131316655
276000000,0.38887831568717957,4.80657449765746
277000000,0.38887831568717957,4.80657449765746
278000000,0.38876527547836304,4.804049292546754
279000000,0.38876527547836304,4.804049292546754
280000000,0.385368674993515,4.727828152111815
281000000,0.385368674993515,4.727828152111815
282000000,0.3844112455844879,4.706221637706872
283000000,0.3844112455844879,4.706221637706872
284000000,0.38366377353668213,4.689315836573497
285000000,0.38366377353668213,4.689315836573497
286000000,0.38421204686164856,4.701719515071852
287000000,0.38421204686164856,4.701719515071852
288000000,0.383682519197464,4.689740215350897
289000000,0.383682519197464,4.689740215350897
290000000,0.385357141494751,4.727568192745542
291000000,0.385357141494751,4.727568192745542
292000000,0.3828601539134979,4.671103348573155
293000000,0.3828601539134979,4.671103348573155
294000000,0.383076548576355,4.676011274263989
295000000,0.383076548576355,4.676011274263989
296000000,0.3851238489151001,4.722308222188513
297000000,0.3851238489151001,4.722308222188513
298000000,0.38553303480148315,4.7315318958094545
299000000,0.38553303480148315,4.7315318958094545
300000000,0.3930756449699402,4.8998226705974846
301000000,0.3930756449699402,4.8998226705974846
302000000,0.39535072445869446,4.9499507357450305
303000000,0.39535072445869446,4.9499507357450305
304000000,0.3984401524066925,5.01756190759599
305000000,0.3984401524066925,5.01756190759599
306000000,0.4015350043773651,5.08476818655652
307000000,0.4015350043773651,5.08476818655652
308000000,0.39732447266578674,4.993206269898223
309000000,0.39732447266578674,4.993206269898223
310000000,0.3966442942619324,4.97832418324329
311000000,0.3966442942619324,4.97832418324329
312000000,0.39817965030670166,5.011881173665069
313000000,0.39817965030670166,5.011881173665069
314000000,0.3991633355617523,5.033312818641493
315000000,0.3991633355617523,5.033312818641493
316000000,0.40233728289604187,5.102105530052928
317000000,0.40233728289604187,5.102105530052928
318000000,0.40238726139068604,5.103184427651853
319000000,0.40238726139068604,5.103184427651853
320000000,0.40281957387924194,5.11251127079595
321000000,0.40281957387924194,5.11251127079595
322000000,0.40248197317123413,5.1052286257445045
323000000,0.40248197317123413,5.1052286257445045
324000000,0.405363529920578,5.167193419668942
325000000,0.405363529920578,5.167193419668942
326000000,0.4081636667251587,5.226986811714508
327000000,0.4081636667251587,5.226986811714508
328000000,0.40775066614151,5.218193541019527
329000000,0.40775066614151,5.218193541019527
330000000,0.40644553303718567,5.190347054317302
331000000,0.40644553303718567,5.190347054317302
332000000,0.40658050775527954,5.193231034552227
333000000,0.40658050775527954,5.193231034552227
334000000,0.4145417809486389,5.361666134269081
335000000,0.4145417809486389,5.361666134269081
336000000,0.41806215047836304,5.435116960722864
337000000,0.41806215047836304,5.435116960722864
338000000,0.41905373334884644,5.455694239387848
339000000,0.41905373334884644,5.455694239387848
340000000,0.41347378492355347,5.339259548851082
341000000,0.41347378492355347,5.339259548851082
342000000,0.40731388330459595,5.208884222185867
343000000,0.40731388330459595,5.208884222185867
344000000,0.40861213207244873,5.236525098500772
345000000,0.40861213207244873,5.236525098500772
346000000,0.4059617817401886,5.180002955247378
347000000,0.4059617817401886,5.180002955247378
348000000,0.4067004323005676,5.195792637367474
349000000,0.4067004323005676,5.195792637367474
350000000,0.40846455097198486,5.23338739259915
351000000,0.40846455097198486,5.23338739259915
352000000,0.4037834405899048,5.133270042358683
353000000,0.4037834405899048,5.133270042358683
354000000,0.40431663393974304,5.144732135756495
355000000,0.40431663393974304,5.144732135756495
356000000,0.40431198477745056,5.144632257741675
357000000,0.40431198477745056,5.144632257741675
358000000,0.4038047194480896,5.133727765299671
359000000,0.4038047194480896,5.133727765299671
360000000,0.4018727242946625,5.092070576111196
361000000,0.4018727242946625,5.092070576111196
362000000,0.39805224537849426,5.009101518237559
363000000,0.39805224537849426,5.009101518237559
364000000,0.39832279086112976,5.015003080159306
365000000,0.39832279086112976,5.015003080159306
366000000,0.40462425351142883,5.151338180327654
367000000,0.40462425351142883,5.151338180327654
368000000,0.40856921672821045,5.235612796856289
369000000,0.40856921672821045,5.235612796856289
370000000,0.41117164492607117,5.290763103779921
371000000,0.41117164492607117,5.290763103779921
372000000,0.4108462333679199,5.283886151092306
373000000,0.4108462333679199,5.283886151092306
374000000,0.40584638714790344,5.17753364109514
375000000,0.40584638714790344,5.17753364109514
376000000,0.40774035453796387,5.217973880843934
377000000,0.40774035453796387,5.217973880843934
378000000,0.41043388843536377,5.275164199147132
379000000,0.41043388843536377,5.275164199147132
380000000,0.4055097997188568,5.170327036949405
381000000,0.4055097997188568,5.170327036949405
382000000,0.4061625003814697,5.184296436036831
383000000,0.4061625003814697,5.184296436036831
384000000,0.4083544909954071,5.231046681213174
385000000,0.4083544909954071,5.231046681213174
386000000,0.41155779361724854,5.2989165622672605
387000000,0.41155779361724854,5.2989165622672605
388000000,0.4118671715259552,5.305443501846904
389000000,0.4118671715259552,5.305443501846904
390000000,0.4122341573238373,5.313179439742544
391000000,0.4122341573238373,5.313179439742544
392000000,0.40811049938201904,5.225855315227941
393000000,0.40811049938201904,5.225855315227941
394000000,0.40827518701553345,5.229359684921574
395000000,0.40827518701553345,5.229359684921574
396000000,0.4051342010498047,5.162278105931712
397000000,0.4051342010498047,5.162278105931712
398000000,0.4110686480998993,5.288587051164969
399000000,0.4110686480998993,5.288587051164969
400000000,0.41481566429138184,5.367402914203718
401000000,0.41481566429138184,5.367402914203718
402000000,0.41663557291030884,5.405426913574317
403000000,0.41663557291030884,5.405426913574317
404000000,0.4212435781955719,5.500965819961339
405000000,0.4212435781955719,5.500965819961339
406000000,0.4175794720649719,5.425082774338299
407000000,0.4175794720649719,5.425082774338299
408000000,0.41810518503189087,5.436011024308039
409000000,0.41810518503189087,5.436011024308039
410000000,0.4208534359931946,5.4929175017786065
411000000,0.4208534359931946,5.4929175017786065
412000000,0.4230283498764038,5.537689421507823
413000000,0.4230283498764038,5.537689421507823
414000000,0.4228719174861908,5.53447685722543
415000000,0.4228719174861908,5.53447685722543
416000000,0.42701107263565063,5.619082690030941
417000000,0.42701107263565063,5.619082690030941
418000000,0.4270249009132385,5.6193639683300844
419000000,0.4270249009132385,5.6193639683300844
420000000,0.4321371912956238,5.722732854231946
421000000,0.4321371912956238,5.722732854231946
422000000,0.4310704469680786,5.701264952867014
423000000,0.4310704469680786,5.701264952867014
424000000,0.43018823862075806,5.683470608029964
425000000,0.43018823862075806,5.683470608029964
426000000,0.42962828278541565,5.672157228594939
427000000,0.42962828278541565,5.672157228594939
428000000,0.4265758991241455,5.6102262534945915
429000000,0.4265758991241455,5.6102262534945915
430000000,0.4285432696342468,5.650193532683502
431000000,0.4285432696342468,5.650193532683502
432000000,0.42193034291267395,5.515115128211622
433000000,0.42193034291267395,5.515115128211622
434000000,0.4222736656665802,5.522179922230041
435000000,0.4222736656665802,5.522179922230041
436000000,0.4154079556465149,5.3797961492153625
437000000,0.4154079556465149,5.3797961492153625
438000000,0.4151991307735443,5.375428669408901
439000000,0.4151991307735443,5.375428669408901
440000000,0.41656818985939026,5.404022018946657
441000000,0.41656818985939026,5.404022018946657
442000000,0.4163667857646942,5.399821513926519
443000000,0.4163667857646942,5.399821513926519
444000000,0.41562724113464355,5.384380045542976
445000000,0.41562724113464355,5.384380045542976
446000000,0.41558894515037537,5.383579688912153
447000000,0.41558894515037537,5.383579688912153
448000000,0.4150461256504059,5.37222724038922
449000000,0.4150461256504059,5.37222724038922
450000000,0.418838232755661,5.451226325894605
451000000,0.418838232755661,5.451226325894605
452000000,0.41631484031677246,5.398737804584794
453000000,0.41631484031677246,5.398737804584794
454000000,0.41743746399879456,5.422128423715812
455000000,0.41743746399879456,5.422128423715812
456000000,0.4216510057449341,5.509362767983794
457000000,0.4216510057449341,5.509362767983794
458000000,0.4217044711112976,5.510464069356842
459000000,0.4217044711112976,5.510464069356842
460000000,0.42741361260414124,5.627266952635489
461000000,0.42741361260414124,5.627266952635489
462000000,0.4280218780040741,5.639619320716781
463000000,0.4280218780040741,5.639619320716781
464000000,0.4296187460422516,5.671964420017535
465000000,0.4296187460422516,5.671964420017535
466000000,0.4296608567237854,5.672815758118666
467000000,0.4296608567237854,5.672815758118666
468000000,0.42734867334365845,5.625947158208222
469000000,0.42734867334365845,5.625947158208222
470000000,0.42685574293136597,5.615922532827931
471000000,0.42685574293136597,5.615922532827931
472000000,0.4251851737499237,5.581862201094077
473000000,0.4251851737499237,5.581862201094077
474000000,0.42447707056999207,5.56738466595985
475000000,0.42447707056999207,5.56738466595985
476000000,0.4216066598892212,5.508449208049077
477000000,0.4216066598892212,5.508449208049077
478000000,0.42562681436538696,5.590879568135727
479000000,0.42562681436538696,5.590879568135727
480000000,0.4260244071483612,5.5989895718495895
481000000,0.4260244071483612,5.5989895718495895
482000000,0.42468294501304626,5.571596363858685
483000000,0.42468294501304626,5.571596363858685
484000000,0.42528700828552246,5.5839422774574565
485000000,0.42528700828552246,5.5839422774574565
486000000,0.42404040694236755,5.558444809059213
487000000,0.42404040694236755,5.558444809059213
488000000,0.42587029933929443,5.595847015788786
489000000,0.42587029933929443,5.595847015788786
490000000,0.4260682165622711,5.5998827229556465
491000000,0.4260682165622711,5.5998827229556465
492000000,0.4305535554885864,5.690843555896848
493000000,0.4305535554885864,5.690843555896848
494000000,0.43253058195114136,5.730636347712221
495000000,0.43253058195114136,5.730636347712221
496000000,0.43585970997810364,5.79723446739548
497000000,0.43585970997810364,5.79723446739548
498000000,0.43962761759757996,5.871999300162275
499000000,0.43962761759757996,5.871999300162275
500000000,0.4386666715145111,5.852992743795817
501000000,0.4386666715145111,5.852992743795817
502000000,0.4429289400577545,5.936981098879565
503000000,0.4429289400577545,5.936981098879565
504000000,0.44489267468452454,5.975405056528549
505000000,0.44489267468452454,5.975405056528549
506000000,0.4457775354385376,5.99266353288867
507000000,0.4457775354385376,5.99266353288867
508000000,0.4467214345932007,6.011035782535721
509000000,0.4467214345932007,6.011035782535721
510000000,0.44525206089019775,5.982418722879149
511000000,0.44525206089019775,5.982418722879149
512000000,0.44016507267951965,5.882611518607474
513000000,0.44016507267951965,5.882611518607474
514000000,0.43935728073120117,5.866656509256613
515000000,0.43935728073120117,5.866656509256613
516000000,0.4412241578102112,5.903485612984165
517000000,0.4412241578102112,5.903485612984165
518000000,0.44263556599617004,5.931226092220207
519000000,0.44263556599617004,5.931226092220207
520000000,0.4382590055465698,5.84491693542473
521000000,0.4382590055465698,5.84491693542473
522000000,0.4393170177936554,5.865860493183629
523000000,0.4393170177936554,5.865860493183629
524000000,0.43941742181777954,5.867845389273375
525000000,0.43941742181777954,5.867845389273375
526000000,0.4359695315361023,5.799422735217387
527000000,0.4359695315361023,5.799422735217387
528000000,0.4359007179737091,5.798051643566707
529000000,0.4359007179737091,5.798051643566707
530000000,0.4351556897163391,5.783193283667925
531000000,0.4351556897163391,5.783193283667925
532000000,0.43680083751678467,5.815969204811953
533000000,0.43680083751678467,5.815969204811953
534000000,0.4303637146949768,5.687012906272475
535000000,0.4303637146949768,5.687012906272475
536000000,0.434591680765152,5.771928127007833
537000000,0.434591680765152,5.771928127007833
538000000,0.43935948610305786,5.866700108325803
539000000,0.43935948610305786,5.866700108325803
540000000,0.43913400173187256,5.8622412650142595
541000000,0.43913400173187256,5.8622412650142595
542000000,0.4364793002605438,5.80957300472077
543000000,0.4364793002605438,5.80957300472077
544000000,0.43858152627944946,5.851306648300529
545000000,0.43858152627944946,5.851306648300529
546000000,0.4394821226596832,5.869124225692877
547000000,0.4394821226596832,5.869124225692877
548000000,0.4383336305618286,5.846395808556086
549000000,0.4383336305618286,5.846395808556086
550000000,0.4347091317176819,5.774275222519809
551000000,0.4347091317176819,5.774275222519809
552000000,0.4386760890483856,5.853179215180951
553000000,0.4386760890483856,5.853179215180951
554000000,0.437854140996933,5.836889184532717
555000000,0.437854140996933,5.836889184532717
556000000,0.42953920364379883,5.670356109236651
557000000,0.42953920364379883,5.670356109236651
558000000,0.4309456944465637,5.698750877806341
559000000,0.4309456944465637,5.698750877806341
560000000,0.4341486692428589,5.763069439772823
561000000,0.4341486692428589,5.763069439772823
562000000,0.4336259663105011,5.752605569668696
563000000,0.4336259663105011,5.752605569668696
564000000,0.4326963424682617,5.733964440112112
565000000,0.4326963424682617,5.733964440112112
566000000,0.4339751899242401,5.759597994494237
567000000,0.4339751899242401,5.759597994494237
568000000,0.43286627531051636,5.737374980036902
569000000,0.43286627531051636,5.737374980036902
570000000,0.4324294924736023,5.728606075852434
571000000,0.4324294924736023,5.728606075852434
572000000,0.43310073018074036,5.742078275115626
573000000,0.43310073018074036,5.742078275115626
574000000,0.43859192728996277,5.851512632713485
575000000,0.43859192728996277,5.851512632713485
576000000,0.4383644759654999,5.847007010451575
577000000,0.4383644759654999,5.847007010451575
578000000,0.4387080669403076,5.853812361878028
