frequencia,magnitude,potencia_dbm
3455000000,0.3046637177467346,2.686714704328958
3456000000,0.3011745512485504,2.586665394911527
3457000000,0.3011745512485504,2.586665394911527
3458000000,0.30351051688194275,2.6537748430967207
3459000000,0.30351051688194275,2.6537748430967207
3460000000,0.3015371561050415,2.5971166474996994
3461000000,0.3015371561050415,2.5971166474996994
3462000000,0.3002019226551056,2.5585693440872466
3463000000,0.3002019226551056,2.5585693440872466
3464000000,0.30340442061424255,2.6507380403268184
3465000000,0.30340442061424255,2.6507380403268184
3466000000,0.3028299808502197,2.634277338409341
3467000000,0.3028299808502197,2.634277338409341
3468000000,0.3077155649662018,2.7732892451227427
3469000000,0.3077155649662018,2.7732892451227427
3470000000,0.31083664298057556,2.8609441557569686
3471000000,0.31083664298057556,2.8609441557569686
3472000000,0.3168582022190094,3.0275990324705857
3473000000,0.3168582022190094,3.0275990324705857
3474000000,0.32015320658683777,3.117457076313654
3475000000,0.32015320658683777,3.117457076313654
3476000000,0.3266209363937378,3.291180347803357
3477000000,0.3266209363937378,3.291180347803357
3478000000,0.33076339960098267,3.4006488962124544
3479000000,0.33076339960098267,3.4006488962124544
3480000000,0.3473462462425232,3.82555215328043
3481000000,0.3473462462425232,3.82555215328043
3482000000,0.3543801009654999,3.9996865074239025
3483000000,0.3543801009654999,3.9996865074239025
3484000000,0.3623490631580353,4.192842812663705
3485000000,0.3623490631580353,4.192842812663705
3486000000,0.3722522556781769,4.427046717796598
3487000000,0.3722522556781769,4.427046717796598
3488000000,0.3793525993824005,4.591161241898166
3489000000,0.3793525993824005,4.591161241898166
3490000000,0.38384658098220825,4.693453488443689
3491000000,0.38384658098220825,4.693453488443689
3492000000,0.3927989602088928,4.893706546263009
3493000000,0.3927989602088928,4.893706546263009
3494000000,0.397469162940979,4.996368760687282
3495000000,0.397469162940979,4.996368760687282
3496000000,0.40107646584510803,5.074843545140163
3497000000,0.40107646584510803,5.074843545140163
3498000000,0.40568259358406067,5.174027437688826
3499000000,0.40568259358406067,5.174027437688826
3500000000,0.41314607858657837,5.332372655972187
3501000000,0.41314607858657837,5.332372655972187
3502000000,0.4073801338672638,5.210296887714109
3503000000,0.4073801338672638,5.210296887714109
3504000000,0.41389724612236023,5.348150693022173
3505000000,0.41389724612236023,5.348150693022173
3506000000,0.41631659865379333,5.398774490015095
3507000000,0.41631659865379333,5.398774490015095
3508000000,0.41419681906700134,5.354435142479302
3509000000,0.41419681906700134,5.354435142479302
3510000000,0.41615569591522217,5.395416820441675
3511000000,0.41615569591522217,5.395416820441675
3512000000,0.4132823646068573,5.335237429932558
3513000000,0.4132823646068573,5.335237429932558
3514000000,0.41927459836006165,5.4602709883396585
3515000000,0.41927459836006165,5.4602709883396585
3516000000,0.42110976576805115,5.4982062179588
3517000000,0.42110976576805115,5.4982062179588
3518000000,0.419895738363266,5.473129294375524
3519000000,0.419895738363266,5.473129294375524
3520000000,0.4246510863304138,5.570944745081437
3521000000,0.4246510863304138,5.570944745081437
3522000000,0.4159500002861023,5.391122535285073
3523000000,0.4159500002861023,5.391122535285073
3524000000,0.41647064685821533,5.401987905506323
3525000000,0.41647064685821533,5.401987905506323
3526000000,0.43038785457611084,5.6875000999087035
3527000000,0.43038785457611084,5.6875000999087035
