Tag,Distância Euclidiana,Distância Manhattan,Distância Chebyshev,Correlação
1.0,4.548032348829509,203.5086174160242,0.32227933406829834,0.11287354311499054
2.0,20.604015121329,1251.1260266676545,0.5970320999622345,0.6819998905880638
3.0,8.843371110787398,411.137723878026,0.4626737907528877,0.31335303924023405
4.0,28.35747876888391,1709.7035363400355,0.8538604825735093,1.172850189015672
5.0,2.0139067080470707,101.83582246303558,0.211980402469635,0.022466891340929163
1.0,2.0139067080470707,101.83582246303558,0.211980402469635,0.022466891340929163
