frequencia,mag_(Tag_ID_1),mag_(Tag_ID_2),mag_(Tag_ID_3),mag_(Tag_ID_4),mag_(Tag_ID_5)
78000000,0.2230029702186584,0.2074618935585022,0.1586713790893554,0.1434043198823928,0.178935244679451
79000000,0.2230029702186584,0.2074618935585022,0.1586713790893554,0.1434043198823928,0.178935244679451
80000000,0.2230024486780166,0.2080414593219757,0.1586687564849853,0.1424727141857147,0.1778285503387451
81000000,0.2230024486780166,0.2080414593219757,0.1586687564849853,0.1424727141857147,0.1778285503387451
82000000,0.2209017872810363,0.2073070406913757,0.1587991416454315,0.1454990357160568,0.1797136217355728
83000000,0.2209017872810363,0.2073070406913757,0.1587991416454315,0.1454990357160568,0.1797136217355728
84000000,0.2176974713802337,0.2058555781841278,0.1635690033435821,0.1462668180465698,0.1809975951910019
85000000,0.2176974713802337,0.2058555781841278,0.1635690033435821,0.1462668180465698,0.1809975951910019
86000000,0.2159405946731567,0.2039994746446609,0.1670471280813217,0.1483733505010604,0.1813772767782211
87000000,0.2159405946731567,0.2039994746446609,0.1670471280813217,0.1483733505010604,0.1813772767782211
88000000,0.2116363048553466,0.2004908472299575,0.1700482219457626,0.150799810886383,0.1844186931848526
89000000,0.2116363048553466,0.2004908472299575,0.1700482219457626,0.150799810886383,0.1844186931848526
90000000,0.2083347588777542,0.2019453793764114,0.1744738668203354,0.1518875062465667,0.1844310313463211
91000000,0.2083347588777542,0.2019453793764114,0.1744738668203354,0.1518875062465667,0.1844310313463211
92000000,0.2079705148935318,0.2054096311330795,0.1781413257122039,0.15708789229393,0.184485837817192
93000000,0.2079705148935318,0.2054096311330795,0.1781413257122039,0.15708789229393,0.184485837817192
94000000,0.2080989778041839,0.2065802365541458,0.1822774410247802,0.16303151845932,0.1859182119369506
95000000,0.2080989778041839,0.2065802365541458,0.1822774410247802,0.16303151845932,0.1859182119369506
96000000,0.2085820883512497,0.2083148211240768,0.1871567666530609,0.167836531996727,0.1869119554758072
97000000,0.2085820883512497,0.2083148211240768,0.1871567666530609,0.167836531996727,0.1869119554758072
98000000,0.207847774028778,0.2097079455852508,0.1911868900060653,0.1740356385707855,0.1907147020101547
99000000,0.207847774028778,0.2097079455852508,0.1911868900060653,0.1740356385707855,0.1907147020101547
100000000,0.2079082578420639,0.2084883749485016,0.1929079890251159,0.1814769506454467,0.1965989023447036
101000000,0.2079082578420639,0.2084883749485016,0.1929079890251159,0.1814769506454467,0.1965989023447036
102000000,0.2074125558137893,0.207657128572464,0.1975985318422317,0.1892822682857513,0.2000444531440735
103000000,0.2074125558137893,0.207657128572464,0.1975985318422317,0.1892822682857513,0.2000444531440735
104000000,0.2073904275894165,0.2092028856277465,0.2018321305513382,0.1979773044586181,0.2033294141292572
105000000,0.2073904275894165,0.2092028856277465,0.2018321305513382,0.1979773044586181,0.2033294141292572
106000000,0.2092341482639312,0.2077169120311737,0.2072319537401199,0.2029429227113723,0.2058269679546356
107000000,0.2092341482639312,0.2077169120311737,0.2072319537401199,0.2029429227113723,0.2058269679546356
108000000,0.2125333547592163,0.2098540961742401,0.2092101573944091,0.2084072232246399,0.208412304520607
109000000,0.2125333547592163,0.2098540961742401,0.2092101573944091,0.2084072232246399,0.208412304520607
110000000,0.2159879058599472,0.2159654647111892,0.2100463360548019,0.2166876643896103,0.2116909176111221
111000000,0.2159879058599472,0.2159654647111892,0.2100463360548019,0.2166876643896103,0.2116909176111221
112000000,0.2209021002054214,0.2166672050952911,0.2136874794960022,0.2265923172235489,0.2145829200744629
113000000,0.2209021002054214,0.2166672050952911,0.2136874794960022,0.2265923172235489,0.2145829200744629
114000000,0.2283143550157547,0.2201269268989563,0.2142633199691772,0.2350020408630371,0.2148755639791488
115000000,0.2283143550157547,0.2201269268989563,0.2142633199691772,0.2350020408630371,0.2148755639791488
116000000,0.2342728674411773,0.2212522476911544,0.2182729989290237,0.2402535527944564,0.2209255844354629
117000000,0.2342728674411773,0.2212522476911544,0.2182729989290237,0.2402535527944564,0.2209255844354629
118000000,0.2348159104585647,0.2249454855918884,0.2198810875415802,0.2492984384298324,0.2247181236743927
119000000,0.2348159104585647,0.2249454855918884,0.2198810875415802,0.2492984384298324,0.2247181236743927
120000000,0.2366067767143249,0.228271797299385,0.2240259945392608,0.2585355043411255,0.2282279878854751
121000000,0.2366067767143249,0.228271797299385,0.2240259945392608,0.2585355043411255,0.2282279878854751
122000000,0.2368361800909042,0.2329131811857223,0.2284777164459228,0.2641428709030151,0.2314894795417785
123000000,0.2368361800909042,0.2329131811857223,0.2284777164459228,0.2641428709030151,0.2314894795417785
124000000,0.2418148219585418,0.2404430210590362,0.2359185814857483,0.2683046758174896,0.2339101284742355
125000000,0.2418148219585418,0.2404430210590362,0.2359185814857483,0.2683046758174896,0.2339101284742355
126000000,0.2444960922002792,0.2492192536592483,0.2430924177169799,0.2726538479328155,0.2373684048652649
127000000,0.2444960922002792,0.2492192536592483,0.2430924177169799,0.2726538479328155,0.2373684048652649
128000000,0.2466631382703781,0.2570551335811615,0.2469858676195144,0.2788772284984588,0.2400837838649749
129000000,0.2466631382703781,0.2570551335811615,0.2469858676195144,0.2788772284984588,0.2400837838649749
130000000,0.252126544713974,0.2646656036376953,0.2495919466018676,0.2859780490398407,0.2452703118324279
131000000,0.252126544713974,0.2646656036376953,0.2495919466018676,0.2859780490398407,0.2452703118324279
132000000,0.2542119920253753,0.2757370471954345,0.2554338872432709,0.2927574217319488,0.2497381120920181
133000000,0.2542119920253753,0.2757370471954345,0.2554338872432709,0.2927574217319488,0.2497381120920181
134000000,0.2600545883178711,0.2842309176921844,0.2619296908378601,0.2991867959499359,0.2542539536952972
135000000,0.2600545883178711,0.2842309176921844,0.2619296908378601,0.2991867959499359,0.2542539536952972
136000000,0.2627951800823211,0.2889822721481323,0.2649133801460266,0.3052636384963989,0.2588801085948944
137000000,0.2627951800823211,0.2889822721481323,0.2649133801460266,0.3052636384963989,0.2588801085948944
138000000,0.2643239200115204,0.2977697849273681,0.2701031565666199,0.310240238904953,0.2642143368721008
139000000,0.2643239200115204,0.2977697849273681,0.2701031565666199,0.310240238904953,0.2642143368721008
140000000,0.2674736678600311,0.3041366636753082,0.2773382067680359,0.3150469660758972,0.269735038280487
141000000,0.2674736678600311,0.3041366636753082,0.2773382067680359,0.3150469660758972,0.269735038280487
142000000,0.2701567411422729,0.3127981424331665,0.2851656675338745,0.3206588923931122,0.2732187509536743
143000000,0.2701567411422729,0.3127981424331665,0.2851656675338745,0.3206588923931122,0.2732187509536743
144000000,0.2762498259544372,0.319958359003067,0.291357934474945,0.3235557675361633,0.2763374149799347
145000000,0.2762498259544372,0.319958359003067,0.291357934474945,0.3235557675361633,0.2763374149799347
146000000,0.27873095870018,0.3247233629226684,0.2976090908050537,0.3260124921798706,0.2833707630634308
147000000,0.27873095870018,0.3247233629226684,0.2976090908050537,0.3260124921798706,0.2833707630634308
148000000,0.2834020555019378,0.3290723264217376,0.2996976375579834,0.3267193734645843,0.288494735956192
149000000,0.2834020555019378,0.3290723264217376,0.2996976375579834,0.3267193734645843,0.288494735956192
150000000,0.2875134348869324,0.3321644961833954,0.300749808549881,0.3309946358203888,0.2924714386463165
151000000,0.2875134348869324,0.3321644961833954,0.300749808549881,0.3309946358203888,0.2924714386463165
152000000,0.2919833064079284,0.3346574604511261,0.306205004453659,0.3314747512340545,0.2954556047916412
153000000,0.2919833064079284,0.3346574604511261,0.306205004453659,0.3314747512340545,0.2954556047916412
154000000,0.294767677783966,0.342292457818985,0.3081459403038025,0.3357991278171539,0.2981889843940735
155000000,0.294767677783966,0.342292457818985,0.3081459403038025,0.3357991278171539,0.2981889843940735
156000000,0.2981277108192444,0.3473857045173645,0.3093672692775726,0.3370981812477112,0.3012514412403106
157000000,0.2981277108192444,0.3473857045173645,0.3093672692775726,0.3370981812477112,0.3012514412403106
158000000,0.2985530495643616,0.350736528635025,0.3100914061069488,0.3396183550357818,0.3030381500720978
159000000,0.2985530495643616,0.350736528635025,0.3100914061069488,0.3396183550357818,0.3030381500720978
160000000,0.3005977272987366,0.3504649400711059,0.3149614632129669,0.3405728042125702,0.3047260344028473
161000000,0.3005977272987366,0.3504649400711059,0.3149614632129669,0.3405728042125702,0.3047260344028473
162000000,0.3036690652370453,0.3544948697090149,0.3182005286216736,0.3437508642673492,0.3049448430538177
163000000,0.3036690652370453,0.3544948697090149,0.3182005286216736,0.3437508642673492,0.3049448430538177
164000000,0.3063923120498657,0.3604902327060699,0.3184986710548401,0.3423206210136413,0.3081727027893066
165000000,0.3063923120498657,0.3604902327060699,0.3184986710548401,0.3423206210136413,0.3081727027893066
166000000,0.3077482879161834,0.3616752326488495,0.3192025125026703,0.3417503535747528,0.309304267168045
167000000,0.3077482879161834,0.3616752326488495,0.3192025125026703,0.3417503535747528,0.309304267168045
168000000,0.3102814853191376,0.3634238541126251,0.3184186220169067,0.3441965579986572,0.3125770092010498
169000000,0.3102814853191376,0.3634238541126251,0.3184186220169067,0.3441965579986572,0.3125770092010498
170000000,0.3121602833271026,0.3620965480804443,0.3157113194465637,0.3450646102428436,0.3117001354694366
171000000,0.3121602833271026,0.3620965480804443,0.3157113194465637,0.3450646102428436,0.3117001354694366
172000000,0.3128398358821869,0.3630974590778351,0.3144526183605194,0.3475096523761749,0.3102415204048157
173000000,0.3128398358821869,0.3630974590778351,0.3144526183605194,0.3475096523761749,0.3102415204048157
174000000,0.3122711479663849,0.3626816570758819,0.3122522532939911,0.3482493758201599,0.3079011738300323
175000000,0.3122711479663849,0.3626816570758819,0.3122522532939911,0.3482493758201599,0.3079011738300323
176000000,0.313717633485794,0.3620555400848388,0.311127245426178,0.3513355255126953,0.3057799637317657
177000000,0.313717633485794,0.3620555400848388,0.311127245426178,0.3513355255126953,0.3057799637317657
